"investor_id","investor_type","first_idx","last_idx","obs_hi","obs_lo","n_obs","elig_hi","elig_lo","cov_hi","cov_lo","span","cycle"
"04CRHZ-E","CEF",14,18,3,0,3,-1,-2,3,0,5,"too short to classify"
"04CRJ8-E","OEF",2,14,4,0,4,1,0,4,0,13,"too short to classify"
"04CRJF-E","OEF",3,84,12,28,40,28,27,0.428571428571429,1.03703703703704,82,"intermittent"
"04CRJH-E","OEF",2,16,7,0,7,0,0,7,0,15,"too short to classify"
"04CRJJ-E","OEF",3,11,0,5,5,-7,-7,0,5,9,"too short to classify"
"04CRJK-E","CEF",3,17,7,8,15,2,2,3.5,4,15,"too short to classify"
"04CRJM-E","OEF",2,2,1,0,1,-14,-14,1,0,1,"too short to classify"
"04CRJS-E","OEF",1,17,0,9,9,8,9,0,1,17,"inverse (skips Q2/Q4)"
"04CRJW-E","VAR",2,58,29,26,55,23,22,1.26086956521739,1.18181818181818,57,"quarterly"
"04CRJX-E","OEF",2,10,5,4,9,-1,-2,5,4,9,"too short to classify"
"04CRK1-E","OEF",12,44,13,0,13,16,15,0.8125,0,33,"semi-annual (skips Q1/Q3)"
"04CRK5-E","OEF",2,30,14,12,26,9,8,1.55555555555556,1.5,29,"quarterly"
"04CRK6-E","OEF",2,85,39,39,78,36,36,1.08333333333333,1.08333333333333,84,"quarterly"
"04CRK7-E","OEF",2,85,39,39,78,33,34,1.18181818181818,1.14705882352941,84,"quarterly"
"04CRK8-E","OEF",2,85,39,39,78,33,34,1.18181818181818,1.14705882352941,84,"quarterly"
"04CRK9-E","OEF",2,85,39,39,78,32,32,1.21875,1.21875,84,"quarterly"
"04CRKJ-E","CEF",5,5,0,1,1,-6,-6,0,1,1,"too short to classify"
"04CRKR-E","VAR",2,42,21,19,40,13,12,1.61538461538462,1.58333333333333,41,"quarterly"
"04CRKT-E","CEF",3,3,0,1,1,-16,-16,0,1,1,"too short to classify"
"04CRKV-E","CEF",7,15,0,5,5,-1,-1,0,5,9,"too short to classify"
"04CRKW-E","CEF",7,15,0,5,5,-8,-7,0,5,9,"too short to classify"
"04CRKX-E","CEF",3,3,0,1,1,-5,-5,0,1,1,"too short to classify"
"04CRL2-E","CEF",2,6,3,0,3,-3,-4,3,0,5,"too short to classify"
"04CRL3-E","OEF",2,42,21,19,40,2,1,10.5,19,41,"too short to classify"
"04CRL5-E","OEF",4,85,24,25,49,33,33,0.727272727272727,0.757575757575758,82,"intermittent"
"04CRLC-E","OEF",2,14,6,0,6,-2,-3,6,0,13,"too short to classify"
"04CRLF-E","OEF",2,34,14,0,14,10,10,1.4,0,33,"semi-annual (skips Q1/Q3)"
"04CRLG-E","OEF",1,23,4,12,16,11,12,0.363636363636364,1,23,"intermittent"
"04CRLH-E","OEF",24,54,16,0,16,18,17,0.888888888888889,0,31,"semi-annual (skips Q1/Q3)"
"04CRLJ-E","OEF",24,65,17,3,20,19,19,0.894736842105263,0.157894736842105,42,"semi-annual (skips Q1/Q3)"
"04CRLM-E","OEF",1,28,2,13,15,14,14,0.142857142857143,0.928571428571429,28,"inverse (skips Q2/Q4)"
"04CRLN-E","OEF",1,28,2,13,15,14,14,0.142857142857143,0.928571428571429,28,"inverse (skips Q2/Q4)"
"04CRLP-E","OEF",2,4,2,0,2,-30,-31,2,0,3,"too short to classify"
"04CRLR-E","CEF",2,34,10,0,10,-15,-16,10,0,33,"too short to classify"
"04CRLW-E","CEF",2,12,5,0,5,-24,-25,5,0,11,"too short to classify"
"04CRLX-E","OEF",2,4,2,0,2,-30,-30,2,0,3,"too short to classify"
"04CRM0-E","ETF",20,85,33,32,65,10,11,3.3,2.90909090909091,66,"quarterly"
"04CRM2-E","CEF",4,10,4,0,4,-1,-2,4,0,7,"too short to classify"
"04CRM3-E","CEF",4,12,5,0,5,-8,-9,5,0,9,"too short to classify"
"04CRM6-E","VAR",2,15,7,7,14,-7,-7,7,7,14,"too short to classify"
"04CRM7-E","OEF",6,54,5,0,5,-6,-7,5,0,49,"too short to classify"
"04CRMC-E","OEF",18,85,32,29,61,31,32,1.03225806451613,0.90625,68,"quarterly"
"04CRMD-E","OEF",2,84,19,11,30,32,32,0.59375,0.34375,83,"intermittent"
"04CRMJ-E","OEF",2,56,11,0,11,18,18,0.611111111111111,0,55,"intermittent"
"04CRMK-E","OEF",6,84,40,0,40,35,35,1.14285714285714,0,79,"semi-annual (skips Q1/Q3)"
"04CRMM-E","OEF",4,44,21,0,21,15,15,1.4,0,41,"semi-annual (skips Q1/Q3)"
"04CRMT-E","VAR",2,16,8,7,15,1,1,8,7,15,"too short to classify"
"04CRMV-E","OEF",1,84,29,35,64,42,42,0.69047619047619,0.833333333333333,84,"intermittent"
"04CRMW-E","OEF",1,11,0,6,6,5,6,0,1,11,"inverse (skips Q2/Q4)"
"04CRMX-E","OEF",1,84,29,33,62,42,42,0.69047619047619,0.785714285714286,84,"intermittent"
"04CRMY-E","OEF",1,18,2,9,11,9,9,0.222222222222222,1,18,"intermittent"
"04CRMZ-E","OEF",13,83,25,26,51,22,22,1.13636363636364,1.18181818181818,71,"quarterly"
"04CRN0-E","OEF",3,85,26,30,56,23,23,1.1304347826087,1.30434782608696,83,"quarterly"
"04CRN5-E","OEF",19,83,0,27,27,36,36,0,0.75,65,"intermittent"
"04CRN6-E","VAR",2,12,6,5,11,0,0,6,5,11,"too short to classify"
"04CRN7-E","VAR",2,18,9,8,17,2,2,4.5,4,17,"too short to classify"
"04CRN8-E","VAR",2,54,26,25,51,20,20,1.3,1.25,53,"quarterly"
"04CRN9-E","VAR",2,33,16,16,32,9,10,1.77777777777778,1.6,32,"quarterly"
"04CRNB-E","VAR",2,70,33,31,64,28,28,1.17857142857143,1.10714285714286,69,"quarterly"
"04CRNC-E","VAR",2,36,18,17,35,11,11,1.63636363636364,1.54545454545455,35,"quarterly"
"04CRND-E","VAR",2,77,33,33,66,31,32,1.06451612903226,1.03125,76,"quarterly"
"04CRNF-E","OEF",2,85,42,42,84,35,36,1.2,1.16666666666667,84,"quarterly"
"04CRNG-E","CEF",2,80,20,19,39,33,33,0.606060606060606,0.575757575757576,79,"intermittent"
"04CRNJ-E","VAR",2,85,38,39,77,35,36,1.08571428571429,1.08333333333333,84,"quarterly"
"04CRNK-E","OEF",2,16,8,5,13,1,1,8,5,15,"too short to classify"
"04CRNL-E","CEF",2,2,1,0,1,-6,-6,1,0,1,"too short to classify"
"04CRNM-E","OEF",7,85,30,32,62,35,36,0.857142857142857,0.888888888888889,79,"quarterly"
"04CRNN-E","OEF",5,85,32,40,72,35,36,0.914285714285714,1.11111111111111,81,"quarterly"
"04CRNP-E","OEF",5,85,34,41,75,35,36,0.971428571428571,1.13888888888889,81,"quarterly"
"04CRNQ-E","OEF",1,14,4,5,9,7,7,0.571428571428571,0.714285714285714,14,"intermittent"
"04CRNR-E","OEF",1,14,4,5,9,7,7,0.571428571428571,0.714285714285714,14,"intermittent"
"04CRNS-E","OEF",2,22,9,6,15,5,5,1.8,1.2,21,"quarterly"
"04CRNX-E","OEF",2,29,13,13,26,7,8,1.85714285714286,1.625,28,"quarterly"
"04CRNZ-E","OEF",2,10,5,0,5,-1,-1,5,0,9,"too short to classify"
"04CRP0-E","VAR",2,40,20,18,38,14,14,1.42857142857143,1.28571428571429,39,"quarterly"
"04CRP1-E","OEF",2,8,4,0,4,-2,-2,4,0,7,"too short to classify"
"04CRP5-E","OEF",2,25,11,10,21,5,6,2.2,1.66666666666667,24,"quarterly"
"04CRP6-E","OEF",1,15,0,8,8,7,8,0,1,15,"inverse (skips Q2/Q4)"
"04CRP8-E","CEF",2,55,27,26,53,21,22,1.28571428571429,1.18181818181818,54,"quarterly"
"04CRPB-E","CEF",2,20,10,8,18,2,2,5,4,19,"too short to classify"
"04CRPD-E","OEF",2,19,9,9,18,2,3,4.5,3,18,"too short to classify"
"04CRPF-E","CEF",2,39,18,18,36,12,13,1.5,1.38461538461538,38,"quarterly"
"04CRPH-E","OEF",2,37,17,12,29,11,12,1.54545454545455,1,36,"quarterly"
"04CRPM-E","CEF",2,20,10,9,19,4,3,2.5,3,19,"too short to classify"
"04CRPN-E","OEF",4,48,6,0,6,17,17,0.352941176470588,0,45,"intermittent"
"04CRPV-E","OEF",2,84,29,0,29,36,35,0.805555555555556,0,83,"semi-annual (skips Q1/Q3)"
"04CRPX-E","CEF",2,8,2,0,2,-4,-5,2,0,7,"too short to classify"
"04CRPY-E","OEF",2,85,26,28,54,33,33,0.787878787878788,0.848484848484849,84,"intermittent"
"04CRPZ-E","OEF",14,84,21,0,21,32,32,0.65625,0,71,"intermittent"
"04CRQ6-E","VAR",2,85,40,42,82,35,35,1.14285714285714,1.2,84,"quarterly"
"04CRQB-E","OEF",2,82,37,0,37,34,33,1.08823529411765,0,81,"semi-annual (skips Q1/Q3)"
"04CRQC-E","OEF",2,36,18,0,18,8,7,2.25,0,35,"semi-annual (skips Q1/Q3)"
"04CRQM-E","OEF",3,33,3,11,14,9,9,0.333333333333333,1.22222222222222,31,"intermittent"
"04CRQP-E","OEF",3,33,3,11,14,9,9,0.333333333333333,1.22222222222222,31,"intermittent"
"04CRR0-E","OEF",2,55,26,27,53,16,16,1.625,1.6875,54,"quarterly"
"04CRR1-E","OEF",2,85,40,39,79,37,37,1.08108108108108,1.05405405405405,84,"quarterly"
"04CRR3-E","OEF",6,85,29,21,50,37,37,0.783783783783784,0.567567567567568,80,"intermittent"
"04CRR4-E","ETF",2,85,39,20,59,37,37,1.05405405405405,0.540540540540541,84,"intermittent"
"04CRR6-E","CEF",2,10,5,4,9,0,-1,5,4,9,"too short to classify"
"04CRR8-E","OEF",55,55,0,1,1,22,22,0,0.0454545454545455,1,"intermittent"
"04CRRB-E","OEF",2,85,34,27,61,33,34,1.03030303030303,0.794117647058823,84,"intermittent"
"04CRRD-E","OEF",2,24,10,10,20,-2,-3,10,10,23,"too short to classify"
"04CRRH-E","OEF",4,84,19,0,19,34,33,0.558823529411765,0,81,"intermittent"
"04CRRJ-E","OEF",25,70,17,18,35,27,26,0.62962962962963,0.692307692307692,46,"intermittent"
"04CRRK-E","OEF",25,85,25,27,52,35,36,0.714285714285714,0.75,61,"intermittent"
"04CRRL-E","VAR",2,85,42,42,84,37,37,1.13513513513514,1.13513513513514,84,"quarterly"
"04CRRM-E","VAR",2,9,4,4,8,-1,-1,4,4,8,"too short to classify"
"04CRRN-E","VAR",2,9,4,4,8,-8,-7,4,4,8,"too short to classify"
"04CRRQ-E","VAR",2,9,4,4,8,-10,-9,4,4,8,"too short to classify"
"04CRRT-E","OEF",3,14,6,1,7,-2,-3,6,1,12,"too short to classify"
"04CRRW-E","CEF",2,85,42,42,84,35,35,1.2,1.2,84,"quarterly"
"04CRRX-E","OEF",2,85,37,28,65,28,28,1.32142857142857,1,84,"quarterly"
"04CRRZ-E","OEF",2,28,12,1,13,7,6,1.71428571428571,0.166666666666667,27,"semi-annual (skips Q1/Q3)"
"04CRS0-E","OEF",2,34,16,1,17,-1,-2,16,1,33,"too short to classify"
"04CRS1-E","OEF",2,85,33,34,67,39,39,0.846153846153846,0.871794871794872,84,"quarterly"
"04CRS4-E","CEF",2,15,7,7,14,4,4,1.75,1.75,14,"quarterly"
"04CRS5-E","CEF",2,15,7,6,13,4,4,1.75,1.5,14,"quarterly"
"04CRS6-E","OEF",34,34,1,0,1,14,13,0.0714285714285714,0,1,"intermittent"
"04CRS7-E","OEF",4,12,3,0,3,3,2,1,0,9,"too short to classify"
"04CRS8-E","OEF",2,36,15,8,23,6,6,2.5,1.33333333333333,35,"quarterly"
"04CRSB-E","VAR",2,85,41,42,83,30,31,1.36666666666667,1.35483870967742,84,"quarterly"
"04CRSD-E","VAR",2,85,39,39,78,29,30,1.3448275862069,1.3,84,"quarterly"
"04CRSF-E","VAR",2,85,39,37,76,28,29,1.39285714285714,1.27586206896552,84,"quarterly"
"04CRSL-E","CEF",2,59,29,28,57,17,18,1.70588235294118,1.55555555555556,58,"quarterly"
"04CRSM-E","OEF",23,85,22,27,49,30,31,0.733333333333333,0.870967741935484,63,"intermittent"
"04CRST-E","OEF",2,32,15,15,30,4,4,3.75,3.75,31,"quarterly"
"04CRSV-E","VAR",2,9,4,4,8,-8,-7,4,4,8,"too short to classify"
"04CRSX-E","VAR",2,85,39,41,80,36,36,1.08333333333333,1.13888888888889,84,"quarterly"
"04CRSY-E","OEF",4,76,28,0,28,30,29,0.933333333333333,0,73,"semi-annual (skips Q1/Q3)"
"04CRSZ-E","OEF",2,51,22,21,43,18,18,1.22222222222222,1.16666666666667,50,"quarterly"
"04CRT0-E","OEF",2,22,10,9,19,2,1,5,9,21,"too short to classify"
"04CRT3-E","OEF",2,67,30,29,59,26,26,1.15384615384615,1.11538461538462,66,"quarterly"
"04CRT5-E","OEF",2,22,10,9,19,-6,-7,10,9,21,"too short to classify"
"04CRT8-E","ETF",3,85,40,42,82,35,35,1.14285714285714,1.2,83,"quarterly"
"04CRT9-E","ETF",3,85,40,41,81,35,36,1.14285714285714,1.13888888888889,83,"quarterly"
"04CRTB-E","ETF",3,85,41,42,83,35,36,1.17142857142857,1.16666666666667,83,"quarterly"
"04CRTD-E","VAR",2,85,42,36,78,36,36,1.16666666666667,1,84,"quarterly"
"04CRTF-E","VAR",2,85,40,35,75,36,36,1.11111111111111,0.972222222222222,84,"quarterly"
"04CRTH-E","VAR",2,36,17,17,34,10,9,1.7,1.88888888888889,35,"quarterly"
"04CRTK-E","OEF",3,21,0,10,10,-1,-1,0,10,19,"too short to classify"
"04CRTL-E","OEF",3,17,0,8,8,2,2,0,4,15,"too short to classify"
"04CRTN-E","OEF",3,5,0,2,2,-5,-5,0,2,3,"too short to classify"
"04CRTQ-E","OEF",38,54,5,0,5,21,20,0.238095238095238,0,17,"intermittent"
"04CRTS-E","CEF",2,8,4,0,4,-6,-6,4,0,7,"too short to classify"
"04CRTW-E","OEF",2,6,3,1,4,-7,-7,3,1,5,"too short to classify"
"04CRTX-E","OEF",2,3,1,1,2,-9,-8,1,1,2,"too short to classify"
"04CRTY-E","OEF",12,22,6,0,6,1,1,6,0,11,"too short to classify"
"04CRTZ-E","OEF",3,20,8,2,10,0,0,8,2,18,"too short to classify"
"04CRV0-E","OEF",2,76,38,2,40,28,28,1.35714285714286,0.0714285714285714,75,"semi-annual (skips Q1/Q3)"
"04CRV2-E","CEF",2,20,10,0,10,0,0,10,0,19,"too short to classify"
"04CRV5-E","VAR",2,5,2,2,4,-4,-4,2,2,4,"too short to classify"
"04CRV6-E","VAR",2,85,41,42,83,35,36,1.17142857142857,1.16666666666667,84,"quarterly"
"04CRV8-E","OEF",2,58,27,1,28,19,19,1.42105263157895,0.0526315789473684,57,"semi-annual (skips Q1/Q3)"
"04CRV9-E","CEF",2,39,18,18,36,9,10,2,1.8,38,"quarterly"
"04CRVB-E","VAR",2,15,6,7,13,0,0,6,7,14,"too short to classify"
"04CRVC-E","VAR",2,31,14,15,29,7,8,2,1.875,30,"quarterly"
"04CRVD-E","VAR",2,85,41,41,82,30,31,1.36666666666667,1.32258064516129,84,"quarterly"
"04CRVG-E","VAR",2,21,9,10,19,3,4,3,2.5,20,"too short to classify"
"04CRVJ-E","VAR",2,85,41,41,82,32,33,1.28125,1.24242424242424,84,"quarterly"
"04CRVL-E","VAR",2,85,40,42,82,35,35,1.14285714285714,1.2,84,"quarterly"
"04CRVN-E","VAR",2,12,5,5,10,-3,-3,5,5,11,"too short to classify"
"04CRVP-E","VAR",2,29,13,14,27,6,7,2.16666666666667,2,28,"quarterly"
"04CRVQ-E","VAR",2,31,13,15,28,8,8,1.625,1.875,30,"quarterly"
"04CRVR-E","VAR",2,85,40,42,82,32,32,1.25,1.3125,84,"quarterly"
"04CRVT-E","VAR",2,15,6,7,13,-3,-3,6,7,14,"too short to classify"
"04CRVX-E","OEF",4,4,1,0,1,-9,-9,1,0,1,"too short to classify"
"04CRW2-E","OEF",4,4,1,0,1,-11,-12,1,0,1,"too short to classify"
"04CRW9-E","CEF",2,85,42,34,76,36,36,1.16666666666667,0.944444444444444,84,"quarterly"
"04CRWB-E","OEF",2,19,9,9,18,2,2,4.5,4.5,18,"too short to classify"
"04CRWC-E","OEF",2,19,9,9,18,-1,0,9,9,18,"too short to classify"
"04CRWD-E","OEF",2,22,11,10,21,4,4,2.75,2.5,21,"quarterly"
"04CRWF-E","CEF",10,14,3,0,3,2,1,1.5,0,5,"too short to classify"
"04CRWG-E","CEF",12,12,1,0,1,1,0,1,0,1,"too short to classify"
"04CRWH-E","CEF",2,10,5,0,5,0,-1,5,0,9,"too short to classify"
"04CRWJ-E","CEF",2,2,1,0,1,-7,-8,1,0,1,"too short to classify"
"04CRWK-E","CEF",2,4,2,0,2,-3,-4,2,0,3,"too short to classify"
"04CRWL-E","CEF",2,20,10,0,10,5,4,2,0,19,"semi-annual (skips Q1/Q3)"
"04CRWN-E","CEF",4,10,4,0,4,0,-1,4,0,7,"too short to classify"
"04CRWP-E","VAR",2,85,40,41,81,37,37,1.08108108108108,1.10810810810811,84,"quarterly"
"04CRWQ-E","OEF",2,22,10,10,20,4,3,2.5,3.33333333333333,21,"too short to classify"
"04CRWR-E","OEF",22,50,14,13,27,11,11,1.27272727272727,1.18181818181818,29,"quarterly"
"04CRWS-E","OEF",2,62,28,16,44,17,17,1.64705882352941,0.941176470588235,61,"quarterly"
"04CRWT-E","OEF",52,85,17,16,33,35,35,0.485714285714286,0.457142857142857,34,"intermittent"
"04CRWW-E","OEF",2,80,37,22,59,33,32,1.12121212121212,0.6875,79,"intermittent"
"04CRWX-E","OEF",4,12,5,2,7,-1,-2,5,2,9,"too short to classify"
"04CRWY-E","OEF",4,12,5,2,7,-1,-2,5,2,9,"too short to classify"
"04CRWZ-E","VAR",2,25,12,12,24,3,4,4,3,24,"too short to classify"
"04CRX0-E","VAR",2,36,18,17,35,8,7,2.25,2.42857142857143,35,"quarterly"
"04CRX1-E","VAR",2,18,9,8,17,2,1,4.5,8,17,"too short to classify"
"04CRX2-E","VAR",2,85,40,41,81,25,25,1.6,1.64,84,"quarterly"
"04CRX3-E","VAR",2,85,41,42,83,25,25,1.64,1.68,84,"quarterly"
"04CRX4-E","VAR",2,47,23,21,44,16,16,1.4375,1.3125,46,"quarterly"
"04CRX5-E","VAR",2,47,23,21,44,16,16,1.4375,1.3125,46,"quarterly"
"04CRX6-E","VAR",2,47,23,21,44,13,14,1.76923076923077,1.5,46,"quarterly"
"04CRX7-E","OEF",19,85,31,33,64,36,37,0.861111111111111,0.891891891891892,67,"quarterly"
"04CRX8-E","OEF",19,85,31,33,64,36,37,0.861111111111111,0.891891891891892,67,"quarterly"
"04CRXB-E","OEF",2,85,38,30,68,36,37,1.05555555555556,0.810810810810811,84,"quarterly"
"04CRXF-E","CEF",2,10,5,0,5,-1,-1,5,0,9,"too short to classify"
"04CRXJ-E","OEF",16,54,18,0,18,4,3,4.5,0,39,"too short to classify"
"04CRXM-E","OEF",20,51,15,15,30,17,18,0.88235294117647,0.833333333333333,32,"quarterly"
"04CRXN-E","OEF",2,30,4,3,7,-8,-9,4,3,29,"too short to classify"
"04CRXP-E","CEF",2,12,4,0,4,-4,-5,4,0,11,"too short to classify"
"04CRXZ-E","OEF",7,19,0,4,4,-9,-9,0,4,13,"too short to classify"
"04CRY2-E","OEF",3,18,7,6,13,-1,-1,7,6,16,"too short to classify"
"04CRY3-E","OEF",3,18,7,6,13,-1,-1,7,6,16,"too short to classify"
"04CRY4-E","CEF",4,6,2,0,2,-34,-34,2,0,3,"too short to classify"
"04CRY7-E","OEF",2,57,26,12,38,-4,-3,26,12,56,"too short to classify"
"04CRY8-E","OEF",4,80,36,0,36,28,27,1.28571428571429,0,77,"semi-annual (skips Q1/Q3)"
"04CRYC-E","CEF",2,2,1,0,1,-6,-7,1,0,1,"too short to classify"
"04CRYF-E","OEF",5,60,23,25,48,-1,-1,23,25,56,"too short to classify"
"04CRYG-E","ETF",21,85,32,33,65,11,12,2.90909090909091,2.75,65,"quarterly"
"04CRYH-E","ETF",21,85,32,33,65,11,12,2.90909090909091,2.75,65,"quarterly"
"04CRYJ-E","ETF",21,85,32,33,65,11,12,2.90909090909091,2.75,65,"quarterly"
"04CRYK-E","ETF",21,85,32,33,65,19,19,1.68421052631579,1.73684210526316,65,"quarterly"
"04CRYL-E","ETF",21,85,32,33,65,8,9,4,3.66666666666667,65,"quarterly"
"04CRYM-E","ETF",21,85,32,33,65,29,30,1.10344827586207,1.1,65,"quarterly"
"04CRYN-E","ETF",21,85,32,33,65,30,31,1.06666666666667,1.06451612903226,65,"quarterly"
"04CRYP-E","ETF",21,85,32,33,65,33,33,0.96969696969697,1,65,"quarterly"
"04CRYQ-E","OEF",13,27,6,8,14,6,7,1,1.14285714285714,15,"quarterly"
"04CRYR-E","OEF",9,29,6,10,16,-16,-15,6,10,21,"too short to classify"
"04CRYS-E","OEF",5,31,6,13,19,7,8,0.857142857142857,1.625,27,"quarterly"
"04CRYT-E","OEF",23,85,29,26,55,35,35,0.828571428571429,0.742857142857143,63,"intermittent"
"04CRYV-E","OEF",16,33,8,5,13,11,11,0.727272727272727,0.454545454545455,18,"intermittent"
"04CRYX-E","OEF",2,85,32,28,60,35,35,0.914285714285714,0.8,84,"quarterly"
"04CRYY-E","CEF",2,12,6,0,6,-16,-16,6,0,11,"too short to classify"
"04CRZ0-E","CEF",2,12,6,0,6,-2,-3,6,0,11,"too short to classify"
"04CRZ2-E","CEF",40,85,21,23,44,36,36,0.583333333333333,0.638888888888889,46,"intermittent"
"04CRZ3-E","OEF",2,16,8,0,8,2,1,4,0,15,"too short to classify"
"04CRZ4-E","OEF",2,16,8,0,8,1,0,8,0,15,"too short to classify"
"04CRZ6-E","OEF",2,26,12,0,12,6,5,2,0,25,"semi-annual (skips Q1/Q3)"
"04CRZB-E","OEF",20,20,1,0,1,-26,-27,1,0,1,"too short to classify"
"04CRZD-E","OEF",20,55,18,18,36,11,12,1.63636363636364,1.5,36,"quarterly"
"04CRZK-E","OEF",2,16,8,0,8,-12,-13,8,0,15,"too short to classify"
"04CRZL-E","OEF",2,16,8,0,8,-7,-8,8,0,15,"too short to classify"
"04CRZM-E","OEF",21,57,17,17,34,21,21,0.80952380952381,0.80952380952381,37,"quarterly"
"04CRZN-E","CEF",2,4,2,0,2,-5,-6,2,0,3,"too short to classify"
"04CRZP-E","CEF",2,10,5,0,5,-13,-13,5,0,9,"too short to classify"
"04CRZV-E","OEF",24,84,21,0,21,26,25,0.807692307692308,0,61,"semi-annual (skips Q1/Q3)"
"04CRZX-E","OEF",35,84,22,23,45,35,35,0.628571428571429,0.657142857142857,50,"intermittent"
"04CRZY-E","OEF",20,28,3,2,5,-4,-5,3,2,9,"too short to classify"
"04CS02-E","CEF",2,20,10,0,10,-8,-9,10,0,19,"too short to classify"
"04CS03-E","OEF",2,12,6,0,6,-1,-2,6,0,11,"too short to classify"
"04CS05-E","OEF",2,2,1,0,1,-6,-7,1,0,1,"too short to classify"
"04CS07-E","OEF",2,2,1,0,1,-15,-16,1,0,1,"too short to classify"
"04CS08-E","OEF",2,2,1,0,1,-19,-19,1,0,1,"too short to classify"
"04CS09-E","OEF",2,2,1,0,1,-19,-19,1,0,1,"too short to classify"
"04CS0B-E","CEF",2,6,3,0,3,-16,-17,3,0,5,"too short to classify"
"04CS0C-E","CEF",2,4,2,0,2,-17,-18,2,0,3,"too short to classify"
"04CS0M-E","OEF",2,18,9,0,9,-10,-11,9,0,17,"too short to classify"
"04CS0N-E","OEF",2,76,36,4,40,18,18,2,0.222222222222222,75,"intermittent"
"04CS0R-E","CEF",2,57,18,12,30,16,17,1.125,0.705882352941177,56,"intermittent"
"04CS0S-E","ETF",2,85,31,30,61,14,14,2.21428571428571,2.14285714285714,84,"quarterly"
"04CS0T-E","ETF",2,54,17,16,33,10,9,1.7,1.77777777777778,53,"quarterly"
"04CS0V-E","ETF",2,85,32,32,64,10,10,3.2,3.2,84,"quarterly"
"04CS0W-E","ETF",3,85,29,32,61,3,3,9.66666666666667,10.6666666666667,83,"too short to classify"
"04CS0X-E","ETF",2,51,15,22,37,-7,-7,15,22,50,"too short to classify"
"04CS0Y-E","ETF",3,56,16,17,33,-4,-5,16,17,54,"too short to classify"
"04CS0Z-E","ETF",2,85,32,31,63,30,31,1.06666666666667,1,84,"quarterly"
"04CS10-E","ETF",2,85,31,30,61,30,30,1.03333333333333,1,84,"quarterly"
"04CS11-E","ETF",2,50,15,14,29,-7,-8,15,14,49,"too short to classify"
"04CS12-E","ETF",2,50,15,14,29,-7,-8,15,14,49,"too short to classify"
"04CS13-E","ETF",2,50,15,14,29,5,5,3,2.8,49,"quarterly"
"04CS15-E","OEF",19,79,0,21,21,19,20,0,1.05,61,"inverse (skips Q2/Q4)"
"04CS1D-E","OEF",2,44,15,18,33,2,2,7.5,9,43,"too short to classify"
"04CS1F-E","OEF",2,85,14,11,25,23,23,0.608695652173913,0.478260869565217,84,"intermittent"
"04CS1H-E","OEF",4,58,15,13,28,9,9,1.66666666666667,1.44444444444444,55,"quarterly"
"04CS1J-E","OEF",3,84,21,18,39,22,22,0.954545454545455,0.818181818181818,82,"quarterly"
"04CS1K-E","OEF",2,84,41,35,76,28,27,1.46428571428571,1.2962962962963,83,"quarterly"
"04CS1L-E","OEF",2,84,40,33,73,34,34,1.17647058823529,0.970588235294118,83,"quarterly"
"04CS1M-E","OEF",2,63,13,14,27,23,24,0.565217391304348,0.583333333333333,62,"intermittent"
"04CS1N-E","OEF",1,7,0,4,4,3,4,0,1,7,"too short to classify"
"04CS1P-E","OEF",4,21,9,8,17,-5,-5,9,8,18,"too short to classify"
"04CS1S-E","OEF",2,40,19,18,37,7,6,2.71428571428571,3,39,"quarterly"
"04CS1T-E","OEF",2,21,10,9,19,-4,-3,10,9,20,"too short to classify"
"04CS1V-E","OEF",2,37,14,13,27,3,3,4.66666666666667,4.33333333333333,36,"too short to classify"
"04CS1Y-E","OEF",20,85,33,33,66,29,29,1.13793103448276,1.13793103448276,66,"quarterly"
"04CS1Z-E","OEF",2,21,10,1,11,-5,-5,10,1,20,"too short to classify"
"04CS20-E","OEF",2,24,9,0,9,4,4,2.25,0,23,"semi-annual (skips Q1/Q3)"
"04CS21-E","OEF",2,24,9,0,9,4,4,2.25,0,23,"semi-annual (skips Q1/Q3)"
"04CS22-E","OEF",2,24,9,0,9,4,4,2.25,0,23,"semi-annual (skips Q1/Q3)"
"04CS23-E","OEF",2,85,41,31,72,29,29,1.41379310344828,1.06896551724138,84,"quarterly"
"04CS24-E","OEF",2,85,34,25,59,29,29,1.17241379310345,0.862068965517241,84,"quarterly"
"04CS26-E","OEF",2,36,18,0,18,3,2,6,0,35,"too short to classify"
"04CS27-E","OEF",2,32,16,0,16,1,0,16,0,31,"too short to classify"
"04CS29-E","CEF",2,4,2,0,2,-13,-14,2,0,3,"too short to classify"
"04CS2D-E","OEF",2,38,18,0,18,5,5,3.6,0,37,"semi-annual (skips Q1/Q3)"
"04CS2G-E","OEF",2,47,22,23,45,8,8,2.75,2.875,46,"quarterly"
"04CS2H-E","OEF",2,47,23,22,45,8,8,2.875,2.75,46,"quarterly"
"04CS2J-E","OEF",2,49,23,23,46,10,11,2.3,2.09090909090909,48,"quarterly"
"04CS2K-E","CEF",3,3,0,1,1,-25,-24,0,1,1,"too short to classify"
"04CS2N-E","OEF",16,66,18,0,18,14,13,1.28571428571429,0,51,"semi-annual (skips Q1/Q3)"
"04CS2Q-E","OEF",2,17,6,2,8,-2,-2,6,2,16,"too short to classify"
"04CS2R-E","OEF",4,84,41,0,41,32,31,1.28125,0,81,"semi-annual (skips Q1/Q3)"
"04CS2S-E","OEF",2,84,41,31,72,26,25,1.57692307692308,1.24,83,"quarterly"
